Course Code,Department,Course Name,Study Hours per Week,Average GPA Received,Average Letter Grade Received
ECE 140A,ECE,The Art of Product Eng I,10.655,3.3966666666666665,B+ (3.3)
ECE 140B,ECE,The Art of Product Eng II,10.99,3.4683333333333333,B+ (3.3)
ECE 141A,ECE,Software Foundations I,13.065999999999999,2.982,B- (2.7)
ECE 141B,ECE,Software Foundations II,13.174000000000001,3.4525,B+ (3.3)
ECE 143,ECE,Programming for Data Analysis,7.4425,3.7708333333333335,A- (3.7)
ECE 144,ECE,LabVIEW Programming,10.866363636363637,3.623333333333333,B+ (3.3)
ECE 145BL,ECE,Acoustics Lab,7.583333333333333,3.77,A- (3.7)
ECE 145CL,ECE,Acoustics Laboratory,6.220000000000001,3.56,B+ (3.3)
ECE 148,ECE,Intro to Autonomous Vehicles,11.469090909090909,3.9166666666666665,A- (3.7)
ECE 15,ECE,Engineering Computation,9.6,2.6688888888888886,C+ (2.3)
ECE 150,ECE,Entrepreneurship for Engineers,5.2175,3.4575,B+ (3.3)
ECE 153,ECE,Probability&Random Process/Eng,8.217692307692307,2.9353846153846153,B- (2.7)
ECE 154A,ECE,Communications Systems I,7.517272727272727,2.8033333333333332,B- (2.7)
ECE 154B,ECE,Communications Systems II,7.8758333333333335,2.865,B- (2.7)
ECE 154C,ECE,Communications SystemsIII,7.104000000000001,3.4,B+ (3.3)
ECE 156,ECE,Sensor Networks,4.08,2.5075000000000003,C+ (2.3)
ECE 157A,ECE,Communications Systems Lab I,8.48857142857143,3.68,B+ (3.3)
ECE 158A,ECE,Data Networks I,6.02,3.0700000000000003,B (3.0)
ECE 158B,ECE,Data Networks II,7.117777777777778,3.61,B+ (3.3)
ECE 16,ECE,Rapid Hardware & Software Dsn,9.742777777777778,3.4828571428571427,B+ (3.3)
ECE 161A,ECE,Intr/Digital Signal Processing,8.37904761904762,2.855238095238095,B- (2.7)
ECE 161B,ECE,Digital Signal Processing I,7.1325,3.276875,B (3.0)
ECE 161C,ECE,Apps of Digital Signal Process,7.773125,3.103333333333333,B (3.0)
ECE 163,ECE,Electronic Circuits & Systems,10.134666666666668,3.1753333333333336,B (3.0)
ECE 164,ECE,Analog Integrtd Circuit Design,11.455,2.9225,B- (2.7)
ECE 165,ECE,Digtl Integrated Circuit Desgn,12.264375000000001,3.225,B (3.0)
ECE 166,ECE,Apps of Digital Signal Process,7.69,2.888,B- (2.7)
ECE 166,ECE,Microwave Systems and Circuits,10.92764705882353,2.9675,B- (2.7)
ECE 17,ECE,Object-Oriented Programming,10.02375,3.14,B (3.0)
ECE 171A,ECE,Linear Control System Theory,8.009615384615385,3.352727272727273,B+ (3.3)
ECE 171B,ECE,Linear Control System Theory,7.182666666666666,3.290769230769231,B (3.0)
ECE 172A,ECE,Introductn/Intelligent Systems,7.773125,3.2512499999999998,B (3.0)
ECE 173,ECE,Neural Networks & Fuzzy Logic,14.415,3.24,B (3.0)
ECE 174,ECE,Intro/Linear&Nonlinear Optimiz,9.721333333333332,2.991333333333333,B- (2.7)
ECE 175,ECE,Elements/Machine Intelligence,9.765,2.67,C+ (2.3)
ECE 175A,ECE,Elements/Machine Intelligence,9.765,2.67,C+ (2.3)
ECE 175A,ECE,Pattrn Recogn and Machine Lrng,9.647499999999999,2.98,B- (2.7)
ECE 175B,ECE,Prob Reasoning & Graphical Mod,8.184000000000001,3.3714285714285714,B+ (3.3)
ECE 176,ECE,Intro Deep Learning & Apps,8.209999999999999,3.8049999999999997,A- (3.7)
ECE 180,ECE,Topics in ECE,6.101951219512196,3.585555555555556,B+ (3.3)
ECE 181,ECE,Physical Optics&Fourier Optics,6.871428571428572,2.995,B- (2.7)
ECE 182,ECE,Electromagnetic Optcs/GW&FbrOp,7.22875,3.485,B+ (3.3)
ECE 183,ECE,Optical Electronics,8.507333333333333,3.268,B (3.0)
ECE 187,ECE,Intro/Biomed Imaging & Sensing,4.8963636363636365,3.3025,B+ (3.3)
ECE 188,ECE,Topics in ECE with Lab,9.01,3.3666666666666667,B+ (3.3)
ECE 191,ECE,Engineering Group Design Proj,11.287543859649123,3.578958333333333,B+ (3.3)
ECE 25,ECE,Introduction to Digital Design,6.3302,2.9951020408163265,B- (2.7)
ECE 30,ECE,Intro to Computer Engineering,8.065151515151515,2.779090909090909,B- (2.7)
ECE 35,ECE,Introduction to Analog Design,8.85948275862069,2.495263157894737,C+ (2.3)
ECE 45,ECE,Circuits and Systems,7.737580645161291,2.8845762711864404,B- (2.7)
ECE 5,ECE,Intro to ECE,6.02015625,3.6405263157894736,B+ (3.3)
ECE 53,ECE,Fundamentl/Electricl Enginr I,6.455,3.41,B+ (3.3)
ECE 53,ECE,Intro/Elctrnc Digital Circuits,6.258,2.98,B- (2.7)
ECE 53A,ECE,Fundamentl/Electricl Enginr I,6.455,3.41,B+ (3.3)
ECE 65,ECE,Components & Circuits,7.6066666666666665,2.483333333333333,C+ (2.3)
ECE 65,ECE,Components & Circuits Lab,7.99170731707317,2.794878048780488,B- (2.7)
ECE 80,ECE,Photonics of Everyday Life,2.89,3.203333333333333,B (3.0)
ECE 85,ECE,iTunes 101: Survey/Info Techn,3.24,3.48,B+ (3.3)
ECON 1,ECON,Principles of Microeconomics,4.642222222222222,2.87268115942029,B- (2.7)
ECON 100A,ECON,Microeconomics A,6.748931297709924,2.71936,B- (2.7)
ECON 100AH,ECON,Honors Microeconomics A,3.6757142857142857,4.0,A+/A (4.0)
ECON 100B,ECON,Microeconomics B,5.927165354330708,2.811,B- (2.7)
ECON 100BH,ECON,Honors Microeconomics B,2.4861538461538464,3.79,A- (3.7)
ECON 100C,ECON,Microeconomics C,6.225213675213675,2.8464285714285715,B- (2.7)
ECON 100CH,ECON,Honors Microeconomics C,3.057857142857143,4.0,A+/A (4.0)
ECON 101,ECON,International Trade,5.8790000000000004,2.8924999999999996,B- (2.7)
ECON 102,ECON,Globalization,6.630714285714285,3.0215384615384617,B (3.0)
ECON 103,ECON,International Monetary Relatns,6.251333333333333,2.916923076923077,B- (2.7)
ECON 104,ECON,Economics/Network Industries,3.9200000000000004,3.1079999999999997,B (3.0)
ECON 105,ECON,Industrl Orgniztn&Firm Stratgy,6.7,2.768666666666667,B- (2.7)
ECON 107,ECON,Economic Reglatn&Antitrst Plcy,5.245555555555556,2.954285714285714,B- (2.7)
ECON 109,ECON,Game Theory,6.509295774647888,2.95089552238806,B- (2.7)
ECON 110A,ECON,Long Run Macroeconomics,6.338571428571428,2.8871428571428575,B- (2.7)
ECON 110A,ECON,Macroeconomics A,6.02950495049505,2.8217021276595746,B- (2.7)
ECON 110AH,ECON,Honors Macroeconomics A,2.6999999999999997,4.0,A+/A (4.0)
ECON 110B,ECON,Macroeconomics B,5.785851063829787,2.8806976744186046,B- (2.7)
ECON 110B,ECON,Short Run Macroeconomics,6.654166666666666,2.8975000000000004,B- (2.7)
ECON 110BH,ECON,Honors Macroeconomics B,2.776153846153846,3.5700000000000003,B+ (3.3)
ECON 111,ECON,Monetary Economics,5.879583333333334,2.832222222222222,B- (2.7)
ECON 112,ECON,Macroeconomic Data Analysis,7.905555555555556,3.1775,B (3.0)
ECON 113,ECON,Mathematical Economics,5.513333333333333,3.2410000000000005,B (3.0)
ECON 114,ECON,Economics of Immigration,4.196,2.9855555555555555,B- (2.7)
ECON 116,ECON,Economic Development,5.514444444444444,3.0327272727272727,B (3.0)
ECON 117,ECON,Economic Growth,4.265,3.096,B (3.0)
ECON 118,ECON,Law &Econ:Torts/Property/Crime,3.9299999999999997,2.8939999999999997,B- (2.7)
ECON 119,ECON,Law&Economics:Contracts&Corps,4.3759999999999994,2.976,B- (2.7)
ECON 120A,ECON,Econometrics A,5.8181355932203385,2.8629729729729734,B- (2.7)
ECON 120AH,ECON,Honors Econometrics A,3.243,3.71,A- (3.7)
ECON 120B,ECON,Econometrics B,6.25791304347826,2.874166666666667,B- (2.7)
ECON 120BH,ECON,Honors Econometrics B,3.76875,3.785,A- (3.7)
ECON 120C,ECON,Econometrics C,6.268990825688074,2.9345454545454546,B- (2.7)
ECON 120CH,ECON,Honors Econometrics C,3.790769230769231,3.81,A- (3.7)
ECON 121,ECON,Applied Econometrics & Data,7.9775,3.222,B (3.0)
ECON 125,ECON,Demographic Analys&Forecasting,5.026190476190476,2.7123809523809523,B- (2.7)
ECON 129,ECON,Cities Inequality Innovation,4.218,3.0625,B (3.0)
ECON 130,ECON,Public Policy,4.9428125,2.8888,B- (2.7)
ECON 131,ECON,Economics of the Environment,5.334318181818182,2.88225,B- (2.7)
ECON 132,ECON,Energy Economics,5.28,3.01625,B (3.0)
ECON 134,ECON,The U.S. Social Safety Net,4.426666666666667,3.2600000000000002,B (3.0)
ECON 135,ECON,Urban Economics,4.472857142857142,2.88,B- (2.7)
ECON 136,ECON,Human Resources,5.526875,2.8273333333333337,B- (2.7)
ECON 138,ECON,Economics of Discrimination,5.8,2.9684,B- (2.7)
ECON 139,ECON,Labor Economics,4.673157894736842,2.7842857142857143,B- (2.7)
ECON 140,ECON,Economics of Health Producers,4.202222222222222,2.9175,B- (2.7)
ECON 141,ECON,Economics of Health Consumers,5.011666666666667,2.91,B- (2.7)
ECON 142,ECON,Behavioral Economics,4.16875,3.0733333333333337,B (3.0)
ECON 143,ECON,Experimental Economics,4.5675,3.394545454545455,B+ (3.3)
ECON 144,ECON,Economics of Conservation,6.35,3.08,B (3.0)
ECON 145,ECON,Economics of Ocean Resources,4.674,3.021333333333333,B (3.0)
ECON 146,ECON,Economic Stabilization,5.3726666666666665,2.8986666666666667,B- (2.7)
ECON 147,ECON,Economics of Education,5.630000000000001,2.723,B- (2.7)
ECON 150,ECON,Public Economics: Taxation,5.78,2.8899999999999997,B- (2.7)
ECON 150,ECON,Public Economics:Taxation,4.55,2.876,B- (2.7)
ECON 151,ECON,Public Economics:Expenditure I,5.369166666666666,3.1158333333333332,B (3.0)
ECON 152,ECON,Public Economics:ExpenditureII,5.241428571428571,3.2328571428571427,B (3.0)
ECON 158,ECON,Economic Hist/United States I,4.74,2.9219999999999997,B- (2.7)
ECON 158A,ECON,Economic Hist/United States I,4.59,2.95,B- (2.7)
ECON 159,ECON,Economic Hist/United States II,5.06,3.0149999999999997,B (3.0)
ECON 161,ECON,Global Intgratn/Latin America,4.59,2.97,B- (2.7)
ECON 162,ECON,Economics of Mexico,4.30375,2.9585714285714286,B- (2.7)
ECON 163,ECON,Japanese Economy,4.11,3.11,B (3.0)
ECON 164,ECON,The Indian Economy,6.1739999999999995,3.0300000000000002,B (3.0)
ECON 165,ECON,Middle East Economics,4.633333333333334,2.9166666666666665,B- (2.7)
ECON 166,ECON,Economics of Southeast Asia,5.59,3.32,B+ (3.3)
ECON 167,ECON,Economics of China,5.28,2.93,B- (2.7)
ECON 168,ECON,Economics of Modern Israel,4.0633333333333335,3.206666666666667,B (3.0)
ECON 169,ECON,Economics of Korea,5.61,3.21,B (3.0)
ECON 171,ECON,Decisions Under Uncertainty,5.7069117647058825,2.8759375,B- (2.7)
ECON 172A,ECON,Operations Research A,5.379117647058823,2.8294117647058825,B- (2.7)
ECON 172B,ECON,Operations Research B,5.422058823529412,2.9065625,B- (2.7)
ECON 173A,ECON,Financial Markets,5.933148148148148,3.0677551020408163,B (3.0)
ECON 173AL,ECON,Applied Finance Laboratory,1.911111111111111,3.8600000000000003,A- (3.7)
ECON 173B,ECON,Corporate Finance,5.857608695652174,2.9165853658536585,B- (2.7)
ECON 174,ECON,Financial Risk Management,5.049545454545455,2.87,B- (2.7)
ECON 176,ECON,Marketing,5.807058823529411,2.9,B- (2.7)
ECON 178,ECON,Economic&Business Forecasting,5.834193548387097,2.923,B- (2.7)
ECON 183,ECON,Topics in Macroeconomics,4.1049999999999995,3.54,B+ (3.3)
ECON 2,ECON,Market Imperfections & Policy,4.763239436619719,2.9175,B- (2.7)
ECON 3,ECON,Principles of Macroeconomics,5.282934782608695,2.868,B- (2.7)
ECON 4,ECON,Financial Accounting,5.68,2.9015094339622642,B- (2.7)
ECON 4,ECON,Financial Accountng,4.1049999999999995,2.663333333333333,C+ (2.3)
ECON 5,ECON,Data Analytics/Social Sciences,5.388387096774193,3.281,B (3.0)
EDS 102,EDS,Intro to Qual Methods/EdRsrch,3.1666666666666665,3.973333333333333,A- (3.7)
EDS 103,EDS,Intro to Quant Methods/EdRsrch,4.57,3.65,B+ (3.3)
EDS 110R,EDS,Early Learning Environments,6.247142857142857,3.386,B+ (3.3)
EDS 111,EDS,Child Family Community,5.232222222222223,3.825714285714286,A- (3.7)
EDS 112,EDS,U.S. Urban Education,4.326,3.726842105263158,A- (3.7)
EDS 113,EDS,Chicanas/os & Latinos in Edu,4.143,3.7677777777777774,A- (3.7)
EDS 114,EDS,Cogn Develp&Intractv Compt Env,4.986111111111111,3.609166666666667,B+ (3.3)
EDS 115,EDS,Cog Development & Education,4.92425,3.668235294117647,B+ (3.3)
EDS 116,EDS,Equity Minded Education,3.1536363636363633,3.943636363636364,A- (3.7)
EDS 117,EDS,Language Culture & Education,5.7527027027027025,3.7275,A- (3.7)
EDS 117,EDS,LanguageCulture & Education,3.18,3.3,B+ (3.3)
EDS 118,EDS,Adolescent Devlp & Education,4.427083333333333,3.7356521739130435,A- (3.7)
EDS 119,EDS,1st&2nd Lang Lrn:Child to Adol,3.8899999999999997,2.972142857142857,B- (2.7)
EDS 121A,EDS,Found of Teachg/Learng Math I,4.9775,3.1333333333333333,B (3.0)
EDS 121B,EDS,Found of Teachg/Learng Math II,5.83,3.3,B+ (3.3)
EDS 124AR,EDS,Teach Computation/DigitalWorld,7.652631578947369,3.691052631578947,B+ (3.3)
EDS 124BR,EDS,Teach Computational Thinking,7.038571428571428,3.705238095238095,A- (3.7)
EDS 125,EDS,HistPolic&Theory/Bilingual Ed,5.98595744680851,3.7621951219512195,A- (3.7)
EDS 126,EDS,Social Organization/Education,4.624499999999999,3.4882857142857144,B+ (3.3)
EDS 128A,EDS,Intro/Teaching&Learning,7.351785714285714,3.8205,A- (3.7)
EDS 128B,EDS,Intro/Teaching&Learning,6.993548387096775,3.833636363636364,A- (3.7)
EDS 129A,EDS,Intro/Teach&Learn,5.8205,3.795,A- (3.7)
EDS 129B,EDS,Intro/Teach&Learn,4.79875,3.853125,A- (3.7)
EDS 129C,EDS,Intro/Teach&Learn,5.209333333333333,3.826,A- (3.7)
EDS 130,EDS,Intro/Acad Ment/Elem Schl Stdn,5.833749999999999,3.7714583333333334,A- (3.7)
EDS 131,EDS,Early Child Dev & Education,6.96,3.654,B+ (3.3)
EDS 131,EDS,Intro/Early Childhood Educatn,6.704285714285715,3.642857142857143,B+ (3.3)
EDS 133,EDS,Counsel Mentor Advise,5.912857142857143,3.858571428571429,A- (3.7)
EDS 134,EDS,Intro/Literacy &Numeracy Tutor,5.31,3.755,A- (3.7)
EDS 135,EDS,Newcomer Communities in SD,7.12,3.23,B (3.0)
EDS 136,EDS,Intro/Acad Tut/Second Schl Std,6.220888888888889,3.7806666666666664,A- (3.7)
EDS 137,EDS,Intro/Discipl/Specific Teachng,5.6140740740740736,3.84375,A- (3.7)
EDS 138,EDS,Intro/Acad Tutor/Chartr School,6.2780000000000005,3.685,B+ (3.3)
EDS 138,EDS,Intro/Acad Tutor/Preuss School,4.37,3.66,B+ (3.3)
EDS 140,EDS,Intro Action Rsrch P-12 Edu,5.866666666666667,3.75,A- (3.7)
EDS 141,EDS,Adv. Action Rsrch in P-12 Educ,6.6,3.8,A- (3.7)
EDS 145,EDS,Arts Across the Curriculum,7.34,3.725,A- (3.7)
EDS 164R,EDS,Early Childhood Policy,6.945,3.33,B+ (3.3)
EDS 180,EDS,Topics in Education Studies,4.68,4.0,A+/A (4.0)
EDS 23,EDS,Higher Education Second Year,1.1507142857142856,3.955,A- (3.7)
EDS 25,EDS,Am Higher Edu&Collegiate Exper,4.112,3.734666666666667,A- (3.7)
EDS 30,EDS,Introduction to Teaching Math,2.162692307692308,3.865,A- (3.7)
EDS 39,EDS,Explore Secondary STEM Ed,3.241428571428571,3.9499999999999997,A- (3.7)
EDS 39,EDS,Prac/Sci&MathTeching/Learning,4.366666666666666,3.825,A- (3.7)
ELWR 1,ELWR,Entry Level Writing 1,6.824411764705882,2.7044444444444444,B- (2.7)
ELWR 1S,ELWR,ELWR: Basic Writing,7.806818181818182,2.585,C+ (2.3)
ELWR 2B,ELWR,Entry Level Writing 2B,7.378888888888889,2.807857142857143,B- (2.7)
ENG 10,ENG,Fundamentals/Engineering Appln,3.157450980392157,3.875,A- (3.7)
ENG 100,ENG,Principles of Team Engineering,3.186,3.5700000000000003,B+ (3.3)
ENG 100A,ENG,Principles of Team Engineering,3.186,3.5700000000000003,B+ (3.3)
ENG 100A,ENG,Team Engineering,4.711363636363637,3.658,B+ (3.3)
ENG 100B,ENG,Engineering Leadership,2.4499999999999997,3.9525,A- (3.7)
ENG 100D,ENG,Design for Development,6.014516129032257,3.7408333333333332,A- (3.7)
ENG 100D,ENG,Sustainable Development Design,4.85,3.6799999999999997,B+ (3.3)
ENG 100DR,ENG,Sustainable Development Design,5.87,3.7600000000000002,A- (3.7)
ENG 100L,ENG,Design for Development Lab,4.711,3.9259999999999997,A- (3.7)
ENG 100L,ENG,Team Engineering Lab,5.120561797752809,3.9066666666666667,A- (3.7)
ENG 20,ENG,Intro to Engineering Research,4.4175,3.875,A- (3.7)
ENVR 102,ENVR,Selected Topics/Environmntl St,3.4953333333333334,3.57,B+ (3.3)
ENVR 110,ENVR,Environmental Law,4.944,3.3280000000000003,B+ (3.3)
ENVR 120,ENVR,Coastal Ecology,3.887857142857143,3.8975,A- (3.7)
ENVR 130,ENVR,Environmental Issues:Soc Sci,3.6399999999999997,3.1239999999999997,B (3.0)
ENVR 140,ENVR,Wilderness and Human Values,4.6917647058823535,3.5686666666666667,B+ (3.3)
ENVR 30,ENVR,Environmental Issues:Nat Sci,3.256875,3.4425,B+ (3.3)
ERC 190GS,ERC,Envirn&SustainableCommDevl,3.5,4.0,A+/A (4.0)
ERC 190GS,ERC,Environ Sustainability/Zambia,1.5,4.0,A+/A (4.0)
ERC 192A,ERC,Global Service Prep Seminar,2.65,3.59,B+ (3.3)
ESYS 10,ESYS,Intro to Environmental Systems,3.584375,3.344375,B+ (3.3)
ESYS 101,ESYS,Environmental Biology,4.166451612903225,3.1658064516129034,B (3.0)
ESYS 102,ESYS,The Solid & Fluid Earth,4.102222222222222,3.1799999999999997,B (3.0)
ESYS 102,ESYS,The Solid and Fluid Earth,4.712105263157895,3.053157894736842,B (3.0)
ESYS 103,ESYS,Envrnmntl Chall: Science & Sol,4.494375,3.4,B+ (3.3)
ESYS 103,ESYS,The Human Earth,3.61,3.16,B (3.0)
ESYS 120,ESYS,Science & Environmental Writng,2.94,3.24,B (3.0)
ESYS 150,ESYS,Environmental Perils,2.183333333333333,3.3699999999999997,B+ (3.3)
ESYS 187C,ESYS,Envir Sys/Senior Seminar,4.8533333333333335,3.6833333333333336,B+ (3.3)
ESYS 190B,ESYS,Envir Sys/Senior Seminar,6.334347826086956,3.91,A- (3.7)
ETHN 1,ETHN,Intro: Land and Labor,4.087000000000001,3.683,B+ (3.3)
ETHN 100,ETHN,Theories&Methods/Ethnic Stdies,6.24,3.2714285714285714,B (3.0)
ETHN 100A,ETHN,Theoretical Approaches,6.35,3.2885714285714287,B (3.0)
ETHN 100B,ETHN,InterdisciplinaryMethodologies,5.218,3.6555555555555554,B+ (3.3)
ETHN 100C,ETHN,Social Justice Praxis,6.2444444444444445,3.9116666666666666,A- (3.7)
ETHN 101,ETHN,Ethnic Images in Film,5.3100000000000005,3.5841666666666665,B+ (3.3)
ETHN 101TV,ETHN,Ethnic Images on TV,3.08,3.6950000000000003,B+ (3.3)
ETHN 102,ETHN,Sci and Techn:Race/Gendr/Class,5.163333333333333,3.6659999999999995,B+ (3.3)
ETHN 103,ETHN,Environmental Racism,5.269130434782609,3.6088888888888895,B+ (3.3)
ETHN 104,ETHN,Race Space & Segregation,4.908421052631579,3.7126666666666663,A- (3.7)
ETHN 105,ETHN,Ethnic Diversity and the City,5.86,3.36125,B+ (3.3)
ETHN 106,ETHN,Life Death and the Human,5.195,3.545714285714286,B+ (3.3)
ETHN 107,ETHN,Fld Wrk/Racial&Ethnic Communit,6.0975,3.63,B+ (3.3)
ETHN 108,ETHN,Race Culture & Social Change,6.351999999999999,3.6266666666666665,B+ (3.3)
ETHN 109,ETHN,Race & Social Movements,5.903636363636363,3.525,B+ (3.3)
ETHN 110,ETHN,Cult Wrld Views/Native Americn,4.7,3.15,B (3.0)
ETHN 110,ETHN,Wrld Views/Indigenous America,5.29,3.6799999999999997,B+ (3.3)
ETHN 111,ETHN,Native American Literature,4.935,3.425,B+ (3.3)
ETHN 112A,ETHN,History/Native Americans/US I,5.366666666666667,3.36,B+ (3.3)
ETHN 112A,ETHN,NativeAm& Indigenous Hist US I,4.9,3.08,B (3.0)
ETHN 112B,ETHN,History/Native Americans/US II,5.1049999999999995,3.505,B+ (3.3)
ETHN 112B,ETHN,NativeAm& Indigenous Hist USII,4.734999999999999,3.255,B (3.0)
ETHN 113,ETHN,Decolonizing Education,5.071666666666666,3.72,A- (3.7)
ETHN 113A,ETHN,Decolonizing Geology,5.055,3.81,A- (3.7)
ETHN 115,ETHN,Monsters Orphans and Robots,5.5633333333333335,3.7866666666666666,A- (3.7)
ETHN 116,ETHN,US-Mexico Bordr/Comp. Perspect,5.952307692307692,3.5741666666666667,B+ (3.3)
ETHN 117,ETHN,Organic Social Movements,5.0249999999999995,3.535,B+ (3.3)
ETHN 118,ETHN,Contemprary Immigration Issues,4.997647058823529,3.564166666666667,B+ (3.3)
ETHN 119,ETHN,Race in the Americas,5.523571428571429,3.45875,B+ (3.3)
ETHN 120,ETHN,Race/Perfrm: Poltcs Poplr Cult,4.991,3.415,B+ (3.3)
ETHN 120D,ETHN,Race & Oral Hist. in San Diego,5.796666666666667,3.74,A- (3.7)
ETHN 121,ETHN,Contemp Asian American History,5.012727272727273,3.5933333333333337,B+ (3.3)
ETHN 121R,ETHN,R-Contemp Asian American Hist,2.5,4.0,A+/A (4.0)
ETHN 122,ETHN,Asian American Cult & Identity,4.941538461538461,3.530909090909091,B+ (3.3)
ETHN 123,ETHN,Asian American Politics,5.526666666666666,3.65,B+ (3.3)
ETHN 124,ETHN,Asian American Literature,4.984,3.6575,B+ (3.3)
ETHN 125,ETHN,Asian American History,4.911666666666666,3.6275,B+ (3.3)
ETHN 125R,ETHN,R-Asian American History,3.43,3.86,A- (3.7)
ETHN 126,ETHN,Comp Filip&Viet Am Ident&Cmnty,5.018,3.6366666666666667,B+ (3.3)
ETHN 127,ETHN,Sexuality & Nation,5.858275862068966,3.6053333333333333,B+ (3.3)
ETHN 128,ETHN,Hip Hop: Politics of Culture,4.321428571428571,3.5700000000000003,B+ (3.3)
ETHN 129,ETHN,Asn&Latna Immgrnt Wrkrs/Glbl E,5.35125,3.437777777777778,B+ (3.3)
ETHN 130,ETHN,Social & Econ Hist/Southwest I,5.37625,2.81,B- (2.7)
ETHN 131,ETHN,Social&Econ Hist/Southwest II,5.908181818181817,3.07,B (3.0)
ETHN 133,ETHN,Hispanic-American Dramatic Lit,6.03,3.57,B+ (3.3)
ETHN 135B,ETHN,Lat-Chican/Cul Prod:1960toPres,6.300000000000001,2.0,C (2.0)
ETHN 137,ETHN,Latina Issues & Cultural Prod.,3.414,4.0,A+/A (4.0)
ETHN 137,ETHN,Sp Topics:Latina Iss &Cult Prd,4.818,3.6533333333333338,B+ (3.3)
ETHN 138,ETHN,Black & Latinx Crossings,4.33,3.18,B (3.0)
ETHN 139,ETHN,Chicano Literature in English,5.1674999999999995,3.11,B (3.0)
ETHN 140,ETHN,ComparativeRefugeeCommunities,5.25,3.16,B (3.0)
ETHN 140,ETHN,Language & American Ethnicity,4.57,3.49,B+ (3.3)
ETHN 140A,ETHN,Refugee San Diego,3.93,3.72,A- (3.7)
ETHN 142,ETHN,Medcn/Race&Globl Poli/Inequity,4.687142857142858,3.6530769230769233,B+ (3.3)
ETHN 143,ETHN,Chicana/o Film & Media Studies,4.779,3.688888888888889,B+ (3.3)
ETHN 144M,ETHN,Antiracist Medicine/HealthCare,2.8,4.0,A+/A (4.0)
ETHN 145,ETHN,Spanish Language/United States,6.97,2.43,C+ (2.3)
ETHN 147,ETHN,Black Feminisms Past & Pres,5.41,3.84,A- (3.7)
ETHN 148,ETHN,Latino/a & Chicano/a Lit.,5.38,3.38,B+ (3.3)
ETHN 149,ETHN,African Amrcn Hist/the 20th C.,3.7085714285714286,3.145,B (3.0)
ETHN 151,ETHN,Ethnic Politics in America,4.79,3.495,B+ (3.3)
ETHN 152,ETHN,Law and Civil Rights,5.226,3.6146153846153846,B+ (3.3)
ETHN 153,ETHN,Citizenship & Civil Rts/20th c,4.9425,3.4400000000000004,B+ (3.3)
ETHN 154,ETHN,History of Mexican America,3.6025,3.03,B (3.0)
ETHN 155,ETHN,U.S. Militarism,5.517,3.50125,B+ (3.3)
ETHN 160,ETHN,Global Indigenous Studies,8.9,3.46,B+ (3.3)
ETHN 163E,ETHN,Decolonial Theory,4.281666666666666,3.92,A- (3.7)
ETHN 163F,ETHN,Playing Indian:Native Am Cinem,3.013333333333333,3.74,A- (3.7)
ETHN 163J,ETHN,Asian American Social Movemnts,3.102,3.95,A- (3.7)
ETHN 164,ETHN,African Americans & Mass Media,4.36,3.0700000000000003,B (3.0)
ETHN 165,ETHN,Sex&Gendr/Afr Amer Communities,4.201428571428571,3.545,B+ (3.3)
ETHN 166,ETHN,Topic:Arab/Muslim Amer Identy,5.112,3.6100000000000003,B+ (3.3)
ETHN 168,ETHN,Comparative Ethnic Literature,5.649166666666667,3.54,B+ (3.3)
ETHN 170,ETHN,Slavery and the Atlantic World,3.0725,3.17,B (3.0)
ETHN 170B,ETHN,Slavery and the Atlantic World,4.06,2.47,C+ (2.3)
